SC7

"Filial";"Tipo";"Item";"Produto";"Descricao";"Unidade";"Quantidade";"Prc Unitario";"Vlr.Total";"Tipo Entrada";"Usr.Solicit.";"Numero da SC";"Item da SC";"Dt. Entrega";"Centro Custo";"Cta Contabil";"Armazem";"Fornecedor";"Loja";"Tab.Preco";"Segunda UM";"Cond. Pagto";"Contato";"Item Conta";"Filial Entr.";"Desconto 1";"Desconto 2";"DT Emissao";"Numero PC";"Desconto 3";"Qtd.Entregue";"Reajuste";"Vlr.Frete";"Ja' emitiu";"Tipo Frete";"Reemissao";"Liberacao";"Resid. Elim.";"Num.Cotacao";"Mensagem";"Transmissao";"Controle";"Cons. Desc.";"Ped. Encerr.";"OP.";"Vl. Desconto";"Sequencia";"Num.Purch.Or";"Rotina Gerad";"Qtd.a Classi";"Vlr Embalag.";"Fluxo Caixa";"Tipo Op";"Grupo Aprov.";"Controle Ap.";"Gr. Compras";"Cod. Usuario";"Status do ME";"Ok";"Qtde da SC";"Vlr.IPI";"Vlr.ICMS";"% Desc.Item";"Aliq.ICMS";"Base Icms";"Vlr.Base IPI";"Vlr.Seguro";"Vlr.Despesas";"Vlr.Frete";"Moeda";"Pendente";"Taxa Moeda";"Classe Valor";"Base IRRF";"Aliq. IRRF";"Valor IRRF";"ICMS Compl.";"Grupo";"ICMS Retido";"Cod. Produto";"Cod. Orcam.";"Val. ICMS So";"Seq MRP";"Dt. Contab.";"Cod.Credor";"Tipo empenho";"Esp.Empenho";"Tipo Frete";"Num.Contrato";"Rev.Contrato";"Num.Planilha";"Num.Medicao";"Item Medicao";"Dt Import.";"Politica Rep";"Periodo Repr";"Ag.Embarc.";"Grade";"Cod Forward.";"Item grade";"Via Transp.";"Origem";"Destino";"Cod.Comprad.";"Peso Bruto";"Incoterm";"Importador";"Cod.Consig.";"Dt Conf Ped";"Despachante";"Exportador";"Exp. Loja";"Modal. CNTR";"Vol. Cubado";"Contain. 20'";"Contain. 40'";"Cont. 40' hc";"Armazem";"Fabricante";"Fabric. Loja";"Dt Embarque";"Pos.IPI/NCM";"Ex-NCM";"Ex-NBM";"Rateio";"Bs. ICMS Sol";"C d Di rio";"Seq. Di rio";"Cod. Edital";"Nr. Processo";"Fil.Central.";"Natureza";"Prioridade";"Cont.Alcada";"Id.Cont.Alca";"Nivel.Alcada";"Dt. Ini. CQ";"Dt. Ini. Tra";"Dt. Ini. Com";"Elim. Reman.";"Num. PO";"Item ACC";"Ped. ACC";"Atual.Estoq";"ACC?";"Rev.Estrutur";"Fil. Origem";"Id.Alc.Aprov";"Nr. S.A.";"Niv Alc.Aprv";"ID TSS";"TP Colab.";"Aliq. ISS";"Valor do ISS";"Base CSLL";"Aliq. CSLL";"Vlr. do INSS";"Aliq. INSS";"Cod.RDA.Pag.";"Lote Pls";"Valor CSLL";"Base de ISS";"IdAlc.Aprv";"Rateio Fin";"Base de INSS";"Alcada Aprov";"NivAlcAprov";"Cod.Usr.Aprv";"Alc.RespApro";"Niv.Resp.Apr";"Base Imp. 5";"Base Imp. 6";"Valor Imp. 5";"Valor Imp. 6";"C d. Transp.";"Solicitante";"Vl.Fret.Con.";"Loja Transp.";"DRP Neogrid?";"Fil Edital";"Tipo Compra";"Cod Nota Emp";"Item Nt Emp";"Item Ed";"Lote Ed";"Operadora Lt";"Dedu  o";"Vlr Aten Ret";"Inf.Adic.Pro";"Vlr Aten Fat";"Reten  o";"Vlr Aten Ded";"Observacoes";"Fat Direto";"Qtd. 2a UM";"Id. Tributos";"Valor PIS";"Valor Cofins";"Base PIS";"Aliq Cofins";"Aliquota PIS";"Base Cofins";"Aliq PIS";"Aliq COF";"Aliq. IPI";"Tipo pedido";"Campo UUID";"Grupo Aprov.";"Status";"Modo Pgto";"Num Processo";"Justif. Cot."
"107";"1";"0015";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"2";"1";"2";"082";"002417";"003588";"0003";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"2";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"2";"0";"0,34";"0";"17";"2";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"2";"2";"0,15";"0,04";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"F69B8BB3-62B2-462B-A68C-5DBBECF9A5D3";"000015";"Aprovado";"";"000237";""
"107";"1";"0016";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"21";"21";"082";"002417";"003588";"0004";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"3,57";"0";"17";"21";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"21";"21";"1,6";"0,34";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"2DE04809-C8B6-4B40-AB3F-16DD8E9F593F";"000015";"Aprovado";"";"000237";""
"107";"1";"0017";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"19";"19";"082";"002417";"003588";"0005";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"0";"";"0";"";"";"0";"";"S";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"3,23";"0";"17";"19";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"19";"19";"1,44";"0,32";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"CF9BCD64-09E6-49E2-9F58-C01371654627";"000015";"Aprovado";"";"000237";""
"107";"1";"0018";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"21";"21";"082";"002417";"003588";"0006";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"3,57";"0";"17";"21";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"21";"21";"1,6";"0,34";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"6C943A6B-2149-4139-808C-F1FA6ABAA97A";"000015";"Aprovado";"";"000237";""
"107";"1";"0019";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"59";"59";"082";"002417";"003588";"0007";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"10,03";"0";"17";"59";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"59";"59";"4,48";"0,98";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"BB999006-9AC7-4191-9A77-8EC41F8C307D";"000015";"Aprovado";"";"000237";""
"107";"1";"0020";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"2";"10";"20";"082";"002417";"003588";"0008";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"2";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"2";"0";"3,4";"0";"17";"20";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"20";"20";"1,52";"0,33";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"8F49B524-550D-42C1-BC58-9403221BA448";"000015";"Aprovado";"";"000237";""
"107";"1";"0021";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"8";"8";"082";"002417";"003588";"0009";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"1,36";"0";"17";"8";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"8";"8";"0,61";"0,13";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"262E6F41-5D8F-458A-A9C2-71DCD147413D";"000015";"Aprovado";"";"000237";""
"107";"1";"0022";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"149";"596";"082";"002417";"003588";"0010";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"101,32";"0";"17";"596";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"596";"596";"45,3";"9,83";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"AC0F3EA3-089A-4AE1-9A37-89BC230B3FC1";"000015";"Aprovado";"";"000237";""
"107";"1";"0023";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"95";"380";"082";"002417";"003588";"0011";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"64,6";"0";"17";"380";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"380";"380";"28,88";"6,27";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"96D4C57D-1DF9-48AC-80E2-8AEBC82B6DE2";"000015";"Aprovado";"";"000237";""
"107";"1";"0024";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"18";"72";"082";"002417";"003588";"0012";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"12,24";"0";"17";"72";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"72";"72";"5,47";"1,19";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"DA0E678E-3B17-4EE9-AED8-DE63DD82FA6C";"000015";"Aprovado";"";"000237";""
"107";"1";"0025";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"1";"4";"082";"002417";"003588";"0013";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"0,68";"0";"17";"4";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"4";"4";"0,3";"0,07";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"15CD2F4D-182D-40B0-AE9D-B12E8EE06E55";"000015";"Aprovado";"";"000237";""
"107";"1";"0026";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"8";"0,5";"4";"082";"002417";"003588";"0014";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"8";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"8";"0";"0,68";"0";"17";"4";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"4";"4";"0,31";"0,06";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"C2DA6D4A-F97C-4D6E-A7DB-FBBEC0EDC3B3";"000015";"Aprovado";"";"000237";""
"107";"1";"0027";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"0,5";"2";"082";"002417";"003588";"0015";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"0,34";"0";"17";"2";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"2";"2";"0,15";"0,03";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"55CD8A9E-8429-48CC-AD86-70705E0A9543";"000015";"Aprovado";"";"000237";""
"107";"1";"0028";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"4";"2";"8";"082";"002417";"003588";"0016";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"4";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"4";"0";"1,36";"0";"17";"8";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"8";"8";"0,61";"0,14";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"B9301FAD-18A7-445A-927E-2E11639DE089";"000015";"Aprovado";"";"000237";""
"107";"1";"0029";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"8";"8";"082";"002417";"003588";"0017";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"1,36";"0";"17";"8";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"8";"8";"0,6";"0,13";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"192C2A5F-9AFA-48A1-8DC9-41568D0572BE";"000015";"Aprovado";"";"000237";""
"107";"1";"0030";"1001100442";"PECAS PARA MANUTENCAO DE VEICULOS";"PC";"1";"28";"28";"082";"002417";"003588";"0018";"17/01/2025";"010302";"5201010139";"99";"009446";"01";"";"";"005";"";"";"107";"0";"0";"17/01/2025";"368498";"0";"1";"";"0";"";"";"0";"";"";"";"";"";"";"B";"E";"";"0";"";"";"";"0";"0";"Sim";"";"000001";"L";"000001";"001528";"";"";"1";"0";"4,76";"0";"17";"28";"0";"0";"0";"0";"1";"Nao";"0";"";"0";"0";"0";"0";"1001";"0";"";"";"0";"";"  /  /    ";"";"";"";"";"";"";"";"";"";"  /  /    ";"Manual";"0";"";"Gr de";"";"";"";"";"";"";"0";"";"";"";"  /  /    ";"";"";"";"";"0";"0";"0";"0";"";"";"";"  /  /    ";".  .";"";"";"Nao";"0";"";"";"";"";"";"";"Media";"";"";"";"17/01/2025";"17/01/2025";"17/01/2025";"";"";"";"";"";"N o";"";"107";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"";"";"0";"0";"";"";"0";"";"";"";"";"";"28";"28";"2,13";"0,46";"";"";"0";"";"IIF(C7_ORIGEM == ""LOJA7033"",""SIM"","""")";"";"";"";"";"";"";"";"0";"0";"";"0";"0";"0";"";"0";"0";"";"0";"0";"0";"7,6";"1,65";"0";"1,65";"7,6";"0";"Frota";"252975C1-1AEE-4AF1-AD31-7239DDF3CB87";"000015";"Aprovado";"";"000237";""
